round_id,turn_index,player_id,player_name,model_name,action,ending_stack,player_hand,pot_size,player_position,board_cards,simulation_index
1,12,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,700,J♣ 8♦,700,2,7♠ A♦ J♠,18
1,13,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,700,8♥ A♠,700,3,7♠ A♦ J♠,18
1,14,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,700,8♥ A♠,700,3,7♠ A♦ J♠ 9♥,18
1,15,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,700,J♣ 8♦,700,2,7♠ A♦ J♠ 9♥,18
1,16,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,700,J♣ 8♦,700,2,7♠ A♦ J♠ 9♥,18
1,17,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,700,8♥ A♠,700,3,7♠ A♦ J♠ 9♥,18
1,18,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,700,8♥ A♠,700,3,7♠ A♦ J♠ 9♥ K♠,18
1,19,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,700,J♣ 8♦,700,2,7♠ A♦ J♠ 9♥ K♠,18
1,20,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,700,J♣ 8♦,700,2,7♠ A♦ J♠ 9♥ K♠,18
1,21,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,700,8♥ A♠,700,3,7♠ A♦ J♠ 9♥ K♠,18
2,1,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,900,A♦ 2♦,15,3,,18
2,2,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,890,A♦ 2♦,25,3,,18
2,3,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,695,6♦ T♥,25,1,,18
2,4,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CALL,690,6♦ T♥,30,1,,18
2,5,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,1390,Q♠ 8♠,30,2,,18
2,6,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,1390,Q♠ 8♠,30,2,T♠ J♥ T♣,18
2,7,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,690,6♦ T♥,30,1,T♠ J♥ T♣,18
2,8,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,690,6♦ T♥,30,1,T♠ J♥ T♣,18
2,9,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,1390,Q♠ 8♠,30,2,T♠ J♥ T♣,18
2,10,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,1390,Q♠ 8♠,30,2,T♠ J♥ T♣,18
2,11,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,890,A♦ 2♦,30,3,T♠ J♥ T♣,18
2,12,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,890,A♦ 2♦,30,3,T♠ J♥ T♣ 9♣,18
2,13,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,690,6♦ T♥,30,1,T♠ J♥ T♣ 9♣,18
2,14,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,690,6♦ T♥,30,1,T♠ J♥ T♣ 9♣,18
2,15,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,1390,Q♠ 8♠,30,2,T♠ J♥ T♣ 9♣,18
2,16,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,1390,Q♠ 8♠,30,2,T♠ J♥ T♣ 9♣,18
2,17,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,890,A♦ 2♦,30,3,T♠ J♥ T♣ 9♣,18
2,18,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,890,A♦ 2♦,30,3,T♠ J♥ T♣ 9♣ J♣,18
2,19,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,690,6♦ T♥,30,1,T♠ J♥ T♣ 9♣ J♣,18
2,20,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,690,6♦ T♥,30,1,T♠ J♥ T♣ 9♣ J♣,18
2,21,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,1390,Q♠ 8♠,30,2,T♠ J♥ T♣ 9♣ J♣,18
2,22,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,1390,Q♠ 8♠,30,2,T♠ J♥ T♣ 9♣ J♣,18
2,23,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,890,A♦ 2♦,30,3,T♠ J♥ T♣ 9♣ J♣,18
2,24,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,890,A♦ 2♦,30,3,T♠ J♥ T♣ 9♣ J♣,18
2,25,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,WINNER,720,6♦ T♥,30,1,T♠ J♥ T♣ 9♣ J♣,18
1,1,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,1000,K♦ 4♣,15,3,,19
1,2,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,FOLD,1000,K♦ 4♣,15,3,,19
1,3,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,995,A♦ Q♦,15,1,,19
1,4,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,RAISE_15,975,A♦ Q♦,35,1,,19
1,5,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,9♠ 4♦,35,2,,19
1,6,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,RAISE_40,935,9♠ 4♦,90,2,,19
1,7,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,975,A♦ Q♦,90,1,,19
1,8,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,935,A♦ Q♦,130,1,2♦ T♣ J♣,19
1,9,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,935,A♦ Q♦,130,1,2♦ T♣ J♣,19
1,10,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,935,A♦ Q♦,130,1,2♦ T♣ J♣,19
1,11,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,935,9♠ 4♦,130,2,2♦ T♣ J♣,19
1,12,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,935,9♠ 4♦,130,2,2♦ T♣ J♣ 9♥,19
1,13,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,935,A♦ Q♦,130,1,2♦ T♣ J♣ 9♥,19
1,14,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,935,A♦ Q♦,130,1,2♦ T♣ J♣ 9♥,19
1,15,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,935,9♠ 4♦,130,2,2♦ T♣ J♣ 9♥,19
1,16,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,RAISE_65,870,9♠ 4♦,195,2,2♦ T♣ J♣ 9♥,19
1,17,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,935,A♦ Q♦,195,1,2♦ T♣ J♣ 9♥,19
1,18,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,870,A♦ Q♦,260,1,2♦ T♣ J♣ 9♥ 3♠,19
1,19,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,870,A♦ Q♦,260,1,2♦ T♣ J♣ 9♥ 3♠,19
1,20,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,870,A♦ Q♦,260,1,2♦ T♣ J♣ 9♥ 3♠,19
1,21,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,870,9♠ 4♦,260,2,2♦ T♣ J♣ 9♥ 3♠,19
2,1,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,870,7♦ 5♣,15,3,,19
2,2,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,860,7♦ 5♣,25,3,,19
2,3,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,1125,J♠ 5♠,25,1,,19
2,4,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,RAISE_20,1100,J♠ 5♠,50,1,,19
2,5,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,990,7♥ 3♦,50,2,,19
2,6,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,FOLD,990,7♥ 3♦,50,2,,19
2,7,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,860,7♦ 5♣,50,3,,19
2,8,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,840,7♦ 5♣,70,3,T♣ K♠ T♥,19
2,9,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,1100,J♠ 5♠,70,1,T♣ K♠ T♥,19
2,10,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,1100,J♠ 5♠,70,1,T♣ K♠ T♥,19
2,11,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,840,7♦ 5♣,70,3,T♣ K♠ T♥,19
2,12,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,840,7♦ 5♣,70,3,T♣ K♠ T♥ 2♥,19
2,13,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,1100,J♠ 5♠,70,1,T♣ K♠ T♥ 2♥,19
2,14,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,1100,J♠ 5♠,70,1,T♣ K♠ T♥ 2♥,19
2,15,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,840,7♦ 5♣,70,3,T♣ K♠ T♥ 2♥,19
2,16,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,840,7♦ 5♣,70,3,T♣ K♠ T♥ 2♥ 5♦,19
2,17,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,1100,J♠ 5♠,70,1,T♣ K♠ T♥ 2♥ 5♦,19
2,18,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,1100,J♠ 5♠,70,1,T♣ K♠ T♥ 2♥ 5♦,19
2,19,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,840,7♦ 5♣,70,3,T♣ K♠ T♥ 2♥ 5♦,19
3,1,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,1135,T♠ 7♦,15,3,,19
3,2,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,RAISE_20,1105,T♠ 7♦,45,3,,19
3,3,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,985,9♠ 9♦,45,1,,19
3,4,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CALL,960,9♠ 9♦,70,1,,19
3,5,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,865,9♣ 4♦,70,2,,19
3,6,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,845,9♣ 4♦,90,2,Q♠ 6♣ 7♠,19
3,7,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,960,9♠ 9♦,90,1,Q♠ 6♣ 7♠,19
3,8,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,960,9♠ 9♦,90,1,Q♠ 6♣ 7♠,19
3,9,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,845,9♣ 4♦,90,2,Q♠ 6♣ 7♠,19
3,10,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,845,9♣ 4♦,90,2,Q♠ 6♣ 7♠,19
3,11,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,1105,T♠ 7♦,90,3,Q♠ 6♣ 7♠,19
3,12,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,1105,T♠ 7♦,90,3,Q♠ 6♣ 7♠ 2♠,19
3,13,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,960,9♠ 9♦,90,1,Q♠ 6♣ 7♠ 2♠,19
3,14,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,960,9♠ 9♦,90,1,Q♠ 6♣ 7♠ 2♠,19
3,15,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,845,9♣ 4♦,90,2,Q♠ 6♣ 7♠ 2♠,19
3,16,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,845,9♣ 4♦,90,2,Q♠ 6♣ 7♠ 2♠,19
3,17,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,1105,T♠ 7♦,90,3,Q♠ 6♣ 7♠ 2♠,19
3,18,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,RAISE_30,1075,T♠ 7♦,120,3,Q♠ 6♣ 7♠ 2♠,19
3,19,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,960,9♠ 9♦,120,1,Q♠ 6♣ 7♠ 2♠,19
3,20,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CALL,930,9♠ 9♦,150,1,Q♠ 6♣ 7♠ 2♠,19
3,21,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,845,9♣ 4♦,150,2,Q♠ 6♣ 7♠ 2♠,19
3,22,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,815,9♣ 4♦,180,2,Q♠ 6♣ 7♠ 2♠ A♠,19
3,23,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,930,9♠ 9♦,180,1,Q♠ 6♣ 7♠ 2♠ A♠,19
3,24,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,930,9♠ 9♦,180,1,Q♠ 6♣ 7♠ 2♠ A♠,19
3,25,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,815,9♣ 4♦,180,2,Q♠ 6♣ 7♠ 2♠ A♠,19
3,26,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,815,9♣ 4♦,180,2,Q♠ 6♣ 7♠ 2♠ A♠,19
3,27,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,1075,T♠ 7♦,180,3,Q♠ 6♣ 7♠ 2♠ A♠,19
3,28,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,RAISE_50,1025,T♠ 7♦,230,3,Q♠ 6♣ 7♠ 2♠ A♠,19
3,29,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,930,9♠ 9♦,230,1,Q♠ 6♣ 7♠ 2♠ A♠,19
3,30,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CALL,880,9♠ 9♦,280,1,Q♠ 6♣ 7♠ 2♠ A♠,19
3,31,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,815,9♣ 4♦,280,2,Q♠ 6♣ 7♠ 2♠ A♠,19
4,1,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,880,4♥ A♣,15,3,,19
4,2,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,RAISE_30,840,4♥ A♣,55,3,,19
4,3,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,810,7♠ 8♦,55,1,,19
4,4,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,RAISE_60,715,7♠ 8♦,150,1,,19
4,5,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,1295,7♦ 5♠,150,2,,19
4,6,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,RAISE_200,1005,7♦ 5♠,440,2,,19
4,7,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,840,4♥ A♣,440,3,,19
4,8,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,FOLD,840,4♥ A♣,440,3,,19
4,9,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,715,7♠ 8♦,440,1,,19
4,10,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,FOLD,715,7♠ 8♦,440,1,,19
4,11,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,WINNER,1445,7♦ 5♠,440,2,,19
1,1,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,1000,9♠ 9♣,15,3,,20
1,2,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,RAISE_20,970,9♠ 9♣,45,3,,20
1,3,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,995,2♠ T♥,45,1,,20
1,4,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,RAISE_70,900,2♠ T♥,140,1,,20
1,5,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,J♠ 4♥,140,2,,20
1,6,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,FOLD,990,J♠ 4♥,140,2,,20
1,7,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,970,9♠ 9♣,140,3,,20
1,8,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CALL,900,9♠ 9♣,210,3,A♣ J♦ 7♥,20
1,9,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,900,2♠ T♥,210,1,A♣ J♦ 7♥,20
1,10,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,900,2♠ T♥,210,1,A♣ J♦ 7♥,20
1,11,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,900,9♠ 9♣,210,3,A♣ J♦ 7♥,20
1,12,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,900,9♠ 9♣,210,3,A♣ J♦ 7♥ T♣,20
1,13,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,900,2♠ T♥,210,1,A♣ J♦ 7♥ T♣,20
1,14,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,900,2♠ T♥,210,1,A♣ J♦ 7♥ T♣,20
1,15,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,900,9♠ 9♣,210,3,A♣ J♦ 7♥ T♣,20
1,16,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,900,9♠ 9♣,210,3,A♣ J♦ 7♥ T♣ K♣,20
1,17,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,900,2♠ T♥,210,1,A♣ J♦ 7♥ T♣ K♣,20
1,18,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,900,2♠ T♥,210,1,A♣ J♦ 7♥ T♣ K♣,20
1,19,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,900,9♠ 9♣,210,3,A♣ J♦ 7♥ T♣ K♣,20
1,20,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,900,9♠ 9♣,210,3,A♣ J♦ 7♥ T♣ K♣,20
1,21,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,WINNER,1110,2♠ T♥,210,1,A♣ J♦ 7♥ T♣ K♣,20
1,1,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,1000,2♦ 9♦,15,3,,21
1,2,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CALL,990,2♦ 9♦,25,3,,21
1,3,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,995,7♥ J♥,25,1,,21
1,4,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,990,7♥ J♥,30,1,,21
1,5,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,Q♠ K♣,30,2,,21
1,6,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,Q♠ K♣,30,2,T♠ 6♠ Q♦,21
1,7,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,7♥ J♥,30,1,T♠ 6♠ Q♦,21
1,8,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,7♥ J♥,30,1,T♠ 6♠ Q♦,21
1,9,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,Q♠ K♣,30,2,T♠ 6♠ Q♦,21
1,10,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,Q♠ K♣,30,2,T♠ 6♠ Q♦,21
1,11,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,990,2♦ 9♦,30,3,T♠ 6♠ Q♦,21
1,12,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,990,2♦ 9♦,30,3,T♠ 6♠ Q♦ 5♣,21
1,13,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,7♥ J♥,30,1,T♠ 6♠ Q♦ 5♣,21
1,14,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,7♥ J♥,30,1,T♠ 6♠ Q♦ 5♣,21
1,15,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,Q♠ K♣,30,2,T♠ 6♠ Q♦ 5♣,21
1,16,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,Q♠ K♣,30,2,T♠ 6♠ Q♦ 5♣,21
1,17,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,990,2♦ 9♦,30,3,T♠ 6♠ Q♦ 5♣,21
1,18,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,990,2♦ 9♦,30,3,T♠ 6♠ Q♦ 5♣ 7♦,21
1,19,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,7♥ J♥,30,1,T♠ 6♠ Q♦ 5♣ 7♦,21
1,20,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,7♥ J♥,30,1,T♠ 6♠ Q♦ 5♣ 7♦,21
1,21,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,Q♠ K♣,30,2,T♠ 6♠ Q♦ 5♣ 7♦,21
1,22,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,Q♠ K♣,30,2,T♠ 6♠ Q♦ 5♣ 7♦,21
1,23,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,990,2♦ 9♦,30,3,T♠ 6♠ Q♦ 5♣ 7♦,21
1,24,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,CHECK,990,2♦ 9♦,30,3,T♠ 6♠ Q♦ 5♣ 7♦,21
1,25,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,WINNER,1020,Q♠ K♣,30,2,T♠ 6♠ Q♦ 5♣ 7♦,21
1,1,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,TURN_START,1000,2♠ 5♠,15,3,,22
1,2,2,Qwen 2.5 72B,Qwen/Qwen2.5-72B-Instruct-Turbo,FOLD,1000,2♠ 5♠,15,3,,22
1,3,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,995,2♦ 5♣,15,1,,22
1,4,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CALL,990,2♦ 5♣,20,1,,22
1,5,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,K♥ 7♦,20,2,,22
1,6,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,K♥ 7♦,20,2,Q♥ T♠ 3♥,22
1,7,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,2♦ 5♣,20,1,Q♥ T♠ 3♥,22
1,8,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,2♦ 5♣,20,1,Q♥ T♠ 3♥,22
1,9,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,TURN_START,990,K♥ 7♦,20,2,Q♥ T♠ 3♥,22
1,10,1,Llama 3.3 70B,meta-llama/Llama-3.3-70B-Instruct-Turbo,CHECK,990,K♥ 7♦,20,2,Q♥ T♠ 3♥ A♦,22
1,11,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,TURN_START,990,2♦ 5♣,20,1,Q♥ T♠ 3♥ A♦,22
1,12,3,Mixtral 8x7B,mistralai/Mixtral-8x7B-Instruct-v0.1,CHECK,990,2♦ 5♣,20,1,Q♥ T♠ 3♥ A♦,22
